RandomEngineRoot:
    Generator type: TRandom3
    Seed: 1376081998
Electric Field of 1e-06 volt per cm
MediumMagboltz::SetComposition:
    Xe
SolidBox:
    -1 < x [cm] < 1
    -0.74 < y [cm] < 0.74
    -1 < z [cm] < 1
Avalanche 1 of 1:
the primary electron started its drift at (x,y,z,) = ( 0x7fff3558f8a0 , 0x7fff3558f570 , 0x7fff3558f240) [cm] with an energy of 0x7fff3558ef10 [eV]
Ek0 (ID,e0,potential,Ek) 99 3.95302 -0.0655777 4.01859
Ek0 (ID,e0,potential,Ek) 98 7.95183 -0.0665779 8.01841
Ek0 (ID,e0,potential,Ek) 97 2.43378 -0.0328296 2.46661
Ek0 (ID,e0,potential,Ek) 96 3.23534 -0.0231094 3.25845
Ek0 (ID,e0,potential,Ek) 95 3.47569 -0.0543829 3.53007
Ek0 (ID,e0,potential,Ek) 94 0.579341 -0.100795 0.680135
Ek0 (ID,e0,potential,Ek) 93 0.912994 -0.0374035 0.950397
Ek0 (ID,e0,potential,Ek) 92 4.65103 -0.0208009 4.67183
Ek0 (ID,e0,potential,Ek) 91 7.03223 -0.0958553 7.12808
Ek0 (ID,e0,potential,Ek) 90 1.58542 0.0484889 1.53693
Ek0 (ID,e0,potential,Ek) 89 3.79308 0.0162633 3.77682
Ek0 (ID,e0,potential,Ek) 88 0.749011 -0.124169 0.87318
Ek0 (ID,e0,potential,Ek) 87 7.82777 0.183545 7.64423
Ek0 (ID,e0,potential,Ek) 86 6.8647 0.181057 6.68364
Ek0 (ID,e0,potential,Ek) 85 3.55536 -0.050535 3.60589
Ek0 (ID,e0,potential,Ek) 84 5.56544 -0.0419732 5.60742
Ek0 (ID,e0,potential,Ek) 83 3.55241 -0.0340065 3.58642
Ek0 (ID,e0,potential,Ek) 82 5.61985 -0.105404 5.72525
Ek0 (ID,e0,potential,Ek) 81 6.71919 -0.0298064 6.74899
Ek0 (ID,e0,potential,Ek) 80 5.10879 0.105869 5.00292
Ek0 (ID,e0,potential,Ek) 79 0.0622518 0.102227 -0.0399754
Ek0 (ID,e0,potential,Ek) 78 6.47896 -0.0197369 6.4987
Ek0 (ID,e0,potential,Ek) 77 4.5122 -0.0371338 4.54933
Ek0 (ID,e0,potential,Ek) 76 2.48349 -0.0586287 2.54212
Ek0 (ID,e0,potential,Ek) 75 1.53271 -0.0746795 1.60739
Ek0 (ID,e0,potential,Ek) 74 4.88877 -0.0649296 4.9537
Ek0 (ID,e0,potential,Ek) 73 0.439552 -0.0845291 0.524081
Ek0 (ID,e0,potential,Ek) 72 5.25765 -0.0583122 5.31596
Ek0 (ID,e0,potential,Ek) 71 4.59536 -0.11779 4.71315
Ek0 (ID,e0,potential,Ek) 70 3.81703 -0.206118 4.02315
Ek0 (ID,e0,potential,Ek) 69 6.26375 -0.137238 6.40099
Ek0 (ID,e0,potential,Ek) 68 5.18819 -0.0712436 5.25944
Ek0 (ID,e0,potential,Ek) 67 3.72349 -0.0879352 3.81142
Ek0 (ID,e0,potential,Ek) 66 5.61659 -0.0499753 5.66657
Ek0 (ID,e0,potential,Ek) 65 0.239153 -0.0158944 0.255048
Ek0 (ID,e0,potential,Ek) 64 1.42428 -0.0954175 1.5197
Ek0 (ID,e0,potential,Ek) 63 2.63145 -0.0720855 2.70354
Ek0 (ID,e0,potential,Ek) 62 1.37315 -0.107594 1.48075
Ek0 (ID,e0,potential,Ek) 61 2.87176 -0.035509 2.90727
Ek0 (ID,e0,potential,Ek) 60 2.96924 -0.0697282 3.03897
Ek0 (ID,e0,potential,Ek) 59 0.432695 0.0359728 0.396722
Ek0 (ID,e0,potential,Ek) 58 2.26127 -0.0201351 2.28141
Ek0 (ID,e0,potential,Ek) 57 6.72132 -0.00421104 6.72553
Ek0 (ID,e0,potential,Ek) 56 0.299293 0.104023 0.19527
Ek0 (ID,e0,potential,Ek) 55 1.86322 -0.172581 2.0358
Ek0 (ID,e0,potential,Ek) 54 2.8465 -0.0611937 2.90769
Ek0 (ID,e0,potential,Ek) 53 0.138291 -0.0264783 0.164769
Ek0 (ID,e0,potential,Ek) 52 0.957716 0.130242 0.827474
Ek0 (ID,e0,potential,Ek) 51 4.42925 -0.0351247 4.46438
Ek0 (ID,e0,potential,Ek) 50 3.23707 -0.102616 3.33968
Ek0 (ID,e0,potential,Ek) 49 2.0876 -0.0520152 2.13962
Ek0 (ID,e0,potential,Ek) 48 1.73328 0.00918333 1.72409
Ek0 (ID,e0,potential,Ek) 47 2.09976 0.0221678 2.07759
Ek0 (ID,e0,potential,Ek) 46 5.74571 -0.0534349 5.79915
Ek0 (ID,e0,potential,Ek) 45 0.143907 0.000860447 0.143047
Ek0 (ID,e0,potential,Ek) 44 5.79696 0.00215295 5.79481
Ek0 (ID,e0,potential,Ek) 43 2.45814 -0.245805 2.70395
Ek0 (ID,e0,potential,Ek) 42 6.51837 -0.0473487 6.56572
Ek0 (ID,e0,potential,Ek) 41 5.75539 -0.0916478 5.84703
Ek0 (ID,e0,potential,Ek) 40 0.125833 -0.0947561 0.220589
