RandomEngineRoot:
    Generator type: TRandom3
    Seed: 1375906866
Electric Field of 300 volt per cm
MediumMagboltz::SetComposition:
    Xe
SolidBox:
    -1 < x [cm] < 1
    -0.74 < y [cm] < 0.74
    -1 < z [cm] < 1
Avalanche 1 of 1:
the primary electron started its drift at (x,y,z,) = ( 0x7fffbee41d00 , 0x7fffbee419d0 , 0x7fffbee416a0) [cm] with an energy of 0x7fffbee41370 [eV]
Ek0 (ID,e0,potential,Ek) 99 4.53667 -0.0252765 4.56195
Ek0 (ID,e0,potential,Ek) 98 0.677031 -0.0251756 0.702206
Ek0 (ID,e0,potential,Ek) 97 7.19658 -0.0251501 7.22173
Ek0 (ID,e0,potential,Ek) 96 1.01185 -0.025191 1.03704
Ek0 (ID,e0,potential,Ek) 95 7.27887 -0.0253274 7.3042
Ek0 (ID,e0,potential,Ek) 94 2.83863 -0.0253497 2.86398
Ek0 (ID,e0,potential,Ek) 93 0.948807 -0.0251982 0.974005
Ek0 (ID,e0,potential,Ek) 92 3.11944 -0.025184 3.14463
Ek0 (ID,e0,potential,Ek) 91 3.70429 -0.0253653 3.72965
Ek0 (ID,e0,potential,Ek) 90 4.71978 -0.0253816 4.74517
Ek0 (ID,e0,potential,Ek) 89 0.721231 -0.0252961 0.746528
Ek0 (ID,e0,potential,Ek) 88 5.95264 -0.025166 5.9778
Ek0 (ID,e0,potential,Ek) 87 4.52887 -0.0251781 4.55405
Ek0 (ID,e0,potential,Ek) 86 4.22251 -0.0252806 4.24779
Ek0 (ID,e0,potential,Ek) 85 5.14996 -0.0253531 5.17531
Ek0 (ID,e0,potential,Ek) 84 0.235753 -0.025325 0.261078
Ek0 (ID,e0,potential,Ek) 83 3.23974 -0.025236 3.26498
Ek0 (ID,e0,potential,Ek) 82 3.36155 -0.0252618 3.38681
Ek0 (ID,e0,potential,Ek) 81 4.70296 -0.0252024 4.72817
Ek0 (ID,e0,potential,Ek) 80 0.956416 -0.0252969 0.981713
Ek0 (ID,e0,potential,Ek) 79 6.16002 -0.0253551 6.18538
Ek0 (ID,e0,potential,Ek) 78 3.45075 -0.0251876 3.47593
Ek0 (ID,e0,potential,Ek) 77 4.79569 -0.0251748 4.82086
Ek0 (ID,e0,potential,Ek) 76 3.31754 -0.0252486 3.34279
Ek0 (ID,e0,potential,Ek) 75 5.24461 -0.0252899 5.2699
Ek0 (ID,e0,potential,Ek) 74 0.0133865 -0.0253045 0.038691
Ek0 (ID,e0,potential,Ek) 73 0.461293 -0.0253426 0.486635
Ek0 (ID,e0,potential,Ek) 72 0.416127 -0.0253006 0.441428
Ek0 (ID,e0,potential,Ek) 71 5.93661 -0.0251539 5.96176
Ek0 (ID,e0,potential,Ek) 70 0.700593 -0.0252382 0.725831
Ek0 (ID,e0,potential,Ek) 69 0.155635 -0.0253313 0.180966
Ek0 (ID,e0,potential,Ek) 68 7.00915 -0.0252881 7.03444
Ek0 (ID,e0,potential,Ek) 67 5.81585 -0.0251926 5.84105
Ek0 (ID,e0,potential,Ek) 66 4.9166 -0.0251803 4.94178
Ek0 (ID,e0,potential,Ek) 65 3.34622 -0.0252362 3.37145
Ek0 (ID,e0,potential,Ek) 64 0.780913 -0.0252385 0.806151
Ek0 (ID,e0,potential,Ek) 63 3.08318 -0.025329 3.10851
Ek0 (ID,e0,potential,Ek) 62 5.83963 -0.0253816 5.86502
Ek0 (ID,e0,potential,Ek) 61 7.72034 -0.0252161 7.74555
Ek0 (ID,e0,potential,Ek) 60 7.38403 -0.025159 7.40919
Ek0 (ID,e0,potential,Ek) 59 7.87756 -0.0252597 7.90282
Ek0 (ID,e0,potential,Ek) 58 7.9348 -0.0252746 7.96007
Ek0 (ID,e0,potential,Ek) 57 2.83887 -0.0253241 2.86419
Ek0 (ID,e0,potential,Ek) 56 0.326487 -0.0252615 0.351749
Ek0 (ID,e0,potential,Ek) 55 7.1907 -0.0251822 7.21589
Ek0 (ID,e0,potential,Ek) 54 3.7978 -0.0252927 3.82309
Ek0 (ID,e0,potential,Ek) 53 5.80136 -0.0252522 5.82662
Ek0 (ID,e0,potential,Ek) 52 7.06147 -0.0252421 7.08671
Ek0 (ID,e0,potential,Ek) 51 6.74278 -0.025249 6.76803
Ek0 (ID,e0,potential,Ek) 50 3.28704 -0.0252599 3.3123
Ek0 (ID,e0,potential,Ek) 49 5.98349 -0.0253627 6.00885
Ek0 (ID,e0,potential,Ek) 48 3.2546 -0.0252411 3.27984
Ek0 (ID,e0,potential,Ek) 47 5.1293 -0.025158 5.15446
Ek0 (ID,e0,potential,Ek) 46 0.580767 -0.0252805 0.606048
Ek0 (ID,e0,potential,Ek) 45 6.74552 -0.0252871 6.7708
Ek0 (ID,e0,potential,Ek) 44 1.30799 -0.0251952 1.33319
Ek0 (ID,e0,potential,Ek) 43 2.65764 -0.025226 2.68286
Ek0 (ID,e0,potential,Ek) 42 2.25383 -0.0253002 2.27913
Ek0 (ID,e0,potential,Ek) 41 1.22734 -0.0253134 1.25265
